drugbank_id	chembl_id
DB00377	CHEMBL1276421
DB00377	CHEMBL1720
DB00377	CHEMBL540057
DB00377	CHEMBL543136
DB00377	CHEMBL545717
DB00378	CHEMBL1200853
DB00378	CHEMBL3348998
DB00378	CHEMBL4101936
DB00379	CHEMBL1200606
DB00379	CHEMBL146855
DB00379	CHEMBL147507
DB00379	CHEMBL558
DB00380	CHEMBL1200778
DB00380	CHEMBL1231714
DB00380	CHEMBL1738
DB00380	CHEMBL444186
DB00381	CHEMBL1491
DB00381	CHEMBL2111097
DB00382	CHEMBL1337960
DB00382	CHEMBL1677
DB00382	CHEMBL95
DB00383	CHEMBL1200891
DB00383	CHEMBL1495
DB00384	CHEMBL585
DB00385	CHEMBL1096885
DB00385	CHEMBL1552808
DB00385	CHEMBL1735689
DB00385	CHEMBL20225
DB00387	CHEMBL1761
DB00387	CHEMBL251903
DB00387	CHEMBL400598
DB00387	CHEMBL86715
DB00388	CHEMBL1200339
DB00388	CHEMBL1215
DB00388	CHEMBL1433647
DB00388	CHEMBL2062264
DB00388	CHEMBL31457
DB00389	CHEMBL508102
DB00390	CHEMBL1477182
DB00390	CHEMBL1512361
DB00390	CHEMBL1751
DB00390	CHEMBL20692
DB00390	CHEMBL3085506
DB00391	CHEMBL196677
DB00391	CHEMBL26
DB00391	CHEMBL267044
DB00392	CHEMBL1200970
DB00392	CHEMBL1206
DB00392	CHEMBL1494883
DB00393	CHEMBL1428
DB00393	CHEMBL1514440
DB00393	CHEMBL255033
DB00394	CHEMBL1200500
DB00394	CHEMBL1319520
DB00394	CHEMBL1356783
DB00395	CHEMBL1233
DB00395	CHEMBL1472619
DB00396	CHEMBL103
DB00396	CHEMBL125608
DB00396	CHEMBL1335634
DB00396	CHEMBL1489845
DB00396	CHEMBL1628185
DB00396	CHEMBL1628349
DB00396	CHEMBL2068175
DB00396	CHEMBL3246284
DB00396	CHEMBL405114
DB00397	CHEMBL1200695
DB00397	CHEMBL1323705
DB00397	CHEMBL136560
DB00397	CHEMBL1412041
DB00397	CHEMBL1574804
DB00397	CHEMBL1616525
DB00397	CHEMBL1788114
DB00397	CHEMBL2092846
DB00397	CHEMBL2146104
DB00397	CHEMBL3189135
DB00397	CHEMBL61006
DB00398	CHEMBL1200485
DB00398	CHEMBL1336
DB00398	CHEMBL1760433
DB00399	CHEMBL2103912
DB00399	CHEMBL3989655
DB00399	CHEMBL924
DB00400	CHEMBL1356241
DB00400	CHEMBL1369825
DB00400	CHEMBL3794184
DB00400	CHEMBL562
DB00401	CHEMBL1726
DB00402	CHEMBL135400
DB00402	CHEMBL1522
DB00402	CHEMBL250053
DB00403	CHEMBL1200755
DB00403	CHEMBL1201355
DB00404	CHEMBL661
DB00405	CHEMBL1200638
DB00405	CHEMBL1200961
DB00405	CHEMBL1201287
DB00405	CHEMBL1400543
DB00405	CHEMBL811
DB00406	CHEMBL1790020
DB00406	CHEMBL1852770
DB00406	CHEMBL459265
DB00406	CHEMBL64894
DB00408	CHEMBL1201060
DB00408	CHEMBL1201155
DB00408	CHEMBL831
DB00409	CHEMBL1899328
DB00409	CHEMBL2093939
DB00409	CHEMBL22242
DB00409	CHEMBL25547
DB00409	CHEMBL295668
DB00409	CHEMBL3989556
DB00409	CHEMBL543506
DB00410	CHEMBL1205019
DB00410	CHEMBL1741143
DB00410	CHEMBL2068726
DB00410	CHEMBL3989715
DB00410	CHEMBL42269
DB00410	CHEMBL455806
DB00410	CHEMBL719
DB00411	CHEMBL14
DB00411	CHEMBL965
DB00412	CHEMBL121
DB00412	CHEMBL121106
DB00412	CHEMBL1704605
DB00412	CHEMBL333304
DB00412	CHEMBL843
DB00413	CHEMBL2105687
DB00413	CHEMBL249420
DB00413	CHEMBL301265
DB00413	CHEMBL3143955
DB00413	CHEMBL3182733
DB00413	CHEMBL3216394
DB00413	CHEMBL542257
DB00413	CHEMBL76399
DB00414	CHEMBL1589
DB00415	CHEMBL1078033
DB00415	CHEMBL1200758
DB00415	CHEMBL1204899
DB00415	CHEMBL1204951
DB00415	CHEMBL1204958
DB00415	CHEMBL1206554
DB00415	CHEMBL1206602
DB00415	CHEMBL1206616
DB00415	CHEMBL1207563
DB00415	CHEMBL1207685
DB00415	CHEMBL1473908
DB00415	CHEMBL1626992
DB00415	CHEMBL174
DB00415	CHEMBL1909429
DB00415	CHEMBL284296
DB00415	CHEMBL285269
DB00415	CHEMBL286912
DB00415	CHEMBL287684
DB00415	CHEMBL35075
DB00415	CHEMBL36142
DB00415	CHEMBL36389
DB00415	CHEMBL415863
DB00415	CHEMBL430244
DB00415	CHEMBL453388
DB00416	CHEMBL1233550
DB00416	CHEMBL1249
DB00416	CHEMBL1259
DB00416	CHEMBL1626566
DB00416	CHEMBL1626567
DB00416	CHEMBL1710989
DB00416	CHEMBL1739
DB00416	CHEMBL185537
DB00416	CHEMBL2105841
DB00416	CHEMBL3343679
DB00416	CHEMBL411068
DB00416	CHEMBL429185
DB00417	CHEMBL1200852
DB00417	CHEMBL1396177
DB00417	CHEMBL1711169
DB00417	CHEMBL1905582
DB00417	CHEMBL2103963
DB00417	CHEMBL3833378
DB00417	CHEMBL615
DB00418	CHEMBL1200903
DB00418	CHEMBL2144731
DB00418	CHEMBL3561391
DB00418	CHEMBL447
DB00419	CHEMBL1029
DB00419	CHEMBL1076754
DB00419	CHEMBL1086997
DB00419	CHEMBL1088291
DB00419	CHEMBL1329690
DB00419	CHEMBL187262
DB00419	CHEMBL4061367
DB00420	CHEMBL1200469
DB00420	CHEMBL564
DB00421	CHEMBL1320310
DB00421	CHEMBL139036
DB00421	CHEMBL1393
DB00421	CHEMBL1447035
DB00421	CHEMBL1473269
DB00421	CHEMBL1474110
DB00421	CHEMBL1557004
DB00421	CHEMBL1562223
DB00422	CHEMBL1178933
DB00422	CHEMBL1722
DB00422	CHEMBL1873968
DB00422	CHEMBL1907454
DB00422	CHEMBL290634
DB00422	CHEMBL50570
DB00422	CHEMBL542556
DB00422	CHEMBL796
DB00422	CHEMBL827
DB00422	CHEMBL904
DB00423	CHEMBL1201117
DB00423	CHEMBL1551418
DB00425	CHEMBL104111
DB00425	CHEMBL1723343
DB00425	CHEMBL3989820
DB00425	CHEMBL911
DB00426	CHEMBL880
DB00427	CHEMBL1200450
DB00427	CHEMBL252745
DB00427	CHEMBL3188034
DB00427	CHEMBL855
DB00428	CHEMBL1417129
DB00428	CHEMBL1494182
DB00428	CHEMBL1603
DB00428	CHEMBL163484
DB00428	CHEMBL1651906
DB00429	CHEMBL1200391
DB00429	CHEMBL1237105
DB00429	CHEMBL1237122
DB00429	CHEMBL1909299
DB00429	CHEMBL4059601
DB00430	CHEMBL1200672
DB00430	CHEMBL1201204
DB00431	CHEMBL1200921
DB00431	CHEMBL15891
DB00431	CHEMBL1714528
DB00431	CHEMBL1874247
DB00431	CHEMBL2272381
DB00431	CHEMBL389022
DB00432	CHEMBL1129
DB00432	CHEMBL1355657
DB00432	CHEMBL284025
DB00433	CHEMBL1200587
DB00433	CHEMBL1201154
DB00433	CHEMBL1314751
DB00433	CHEMBL728
DB00434	CHEMBL1716
DB00434	CHEMBL516
DB00435	CHEMBL1200689
DB00436	CHEMBL1336812
DB00436	CHEMBL1684
DB00437	CHEMBL1200477
DB00437	CHEMBL1467
DB00438	CHEMBL1200768
DB00438	CHEMBL1204859
DB00438	CHEMBL1204860
DB00438	CHEMBL1204862
DB00438	CHEMBL1206583
DB00438	CHEMBL1475325
DB00438	CHEMBL1626987
DB00438	CHEMBL1626988
DB00438	CHEMBL1626989
DB00438	CHEMBL1626991
DB00438	CHEMBL261867
DB00438	CHEMBL3085138
DB00438	CHEMBL3140320
DB00438	CHEMBL3186392
DB00438	CHEMBL44354
DB00439	CHEMBL1200563
DB00439	CHEMBL1477
DB00440	CHEMBL1201080
DB00440	CHEMBL1430611
DB00440	CHEMBL195591
DB00440	CHEMBL2110367
DB00440	CHEMBL22
DB00440	CHEMBL2237500
DB00440	CHEMBL2237501
DB00440	CHEMBL2237502
DB00440	CHEMBL3137678
DB00440	CHEMBL58061
DB00441	CHEMBL264883
DB00441	CHEMBL888
DB00442	CHEMBL1873623
DB00442	CHEMBL3348968
DB00442	CHEMBL440792
DB00442	CHEMBL713
DB00443	CHEMBL1354141
DB00443	CHEMBL1358636
DB00443	CHEMBL1377507
DB00443	CHEMBL1393513
DB00443	CHEMBL1398119
DB00443	CHEMBL1610678
DB00443	CHEMBL1698267
DB00443	CHEMBL1723662
DB00443	CHEMBL384467
DB00443	CHEMBL632
DB00444	CHEMBL1397089
DB00444	CHEMBL1571037
DB00444	CHEMBL2003481
DB00444	CHEMBL2355508
DB00444	CHEMBL452231
DB00445	CHEMBL1514139
DB00445	CHEMBL1530863
DB00445	CHEMBL1535932
DB00445	CHEMBL263733
DB00445	CHEMBL272706
DB00445	CHEMBL3351107
DB00445	CHEMBL386524
DB00445	CHEMBL417
DB00445	CHEMBL53463
DB00445	CHEMBL6608
DB00446	CHEMBL130
DB00446	CHEMBL1437336
DB00446	CHEMBL2205638
DB00446	CHEMBL414400
DB00447	CHEMBL1013
DB00447	CHEMBL1200610
DB00447	CHEMBL3348864
DB00447	CHEMBL3545874
DB00448	CHEMBL1201863
DB00448	CHEMBL480
DB00449	CHEMBL1200833
DB00449	CHEMBL1201262
DB00449	CHEMBL1516080
DB00450	CHEMBL1108
DB00451	CHEMBL1200777
DB00451	CHEMBL1624
DB00451	CHEMBL2074911
DB00451	CHEMBL2103741
DB00451	CHEMBL3545058
DB00451	CHEMBL3989492
DB00451	CHEMBL3989736
DB00451	CHEMBL42115
DB00451	CHEMBL559
DB00452	CHEMBL1275977
DB00452	CHEMBL184618
DB00452	CHEMBL1950493
DB00452	CHEMBL266347
DB00452	CHEMBL3188205
DB00452	CHEMBL3188720
DB00452	CHEMBL3301867
DB00452	CHEMBL3348873
DB00452	CHEMBL3545870
DB00452	CHEMBL3754093
DB00452	CHEMBL402786
DB00452	CHEMBL500813
DB00453	CHEMBL2106071
DB00454	CHEMBL1701
DB00454	CHEMBL429713
DB00454	CHEMBL607
DB00455	CHEMBL4092143
DB00455	CHEMBL998
DB00456	CHEMBL1161455
DB00456	CHEMBL1370610
DB00456	CHEMBL1616875
DB00456	CHEMBL1632
DB00456	CHEMBL263932
DB00456	CHEMBL617
DB00457	CHEMBL1347191
DB00457	CHEMBL1558
DB00457	CHEMBL2
DB00458	CHEMBL11
DB00458	CHEMBL1692
DB00458	CHEMBL3989845
DB00459	CHEMBL1131
DB00459	CHEMBL3186098
DB00460	CHEMBL2052016
DB00460	CHEMBL3831301
DB00461	CHEMBL1070
DB00462	CHEMBL107979
DB00462	CHEMBL11685
DB00462	CHEMBL1201024
DB00462	CHEMBL1201268
DB00462	CHEMBL1231461
DB00462	CHEMBL1354199
DB00462	CHEMBL140812
DB00462	CHEMBL1506225
DB00462	CHEMBL1594173
DB00462	CHEMBL1718056
DB00462	CHEMBL1881504
DB00462	CHEMBL293927
DB00462	CHEMBL3091667
DB00462	CHEMBL3140030
DB00462	CHEMBL376897
DB00462	CHEMBL425686
DB00463	CHEMBL450
DB00464	CHEMBL1200354
DB00464	CHEMBL1201345
DB00465	CHEMBL1201124
DB00465	CHEMBL1400884
DB00465	CHEMBL1619630
DB00465	CHEMBL469
DB00466	CHEMBL1314871
DB00466	CHEMBL1315538
DB00466	CHEMBL1447383
DB00466	CHEMBL1473956
DB00466	CHEMBL1705756
DB00466	CHEMBL1881068
DB00466	CHEMBL1908342
DB00466	CHEMBL1993098
DB00466	CHEMBL2135566
DB00466	CHEMBL2373280
DB00466	CHEMBL2373285
DB00466	CHEMBL2374062
DB00466	CHEMBL47244
DB00466	CHEMBL478523
DB00467	CHEMBL826
DB00468	CHEMBL1185851
DB00468	CHEMBL1294
DB00468	CHEMBL1358565
DB00468	CHEMBL1364159
DB00468	CHEMBL15088
DB00468	CHEMBL1616938
DB00468	CHEMBL170
DB00468	CHEMBL1741006
DB00468	CHEMBL1878119
DB00468	CHEMBL21578
DB00468	CHEMBL2355467
DB00468	CHEMBL387326
DB00468	CHEMBL3923804
DB00468	CHEMBL407725
DB00468	CHEMBL460606
DB00468	CHEMBL512340
DB00468	CHEMBL522505
DB00468	CHEMBL576997
DB00468	CHEMBL601807
DB00468	CHEMBL97
DB00469	CHEMBL302795
DB00470	CHEMBL465
DB00471	CHEMBL1200681
DB00471	CHEMBL1555552
DB00471	CHEMBL787
DB00472	CHEMBL1169388
DB00472	CHEMBL153036
DB00472	CHEMBL41
DB00473	CHEMBL1197
DB00473	CHEMBL1200715
DB00473	CHEMBL1604244
DB00474	CHEMBL30219
DB00474	CHEMBL7413
DB00475	CHEMBL1200703
DB00475	CHEMBL451
DB00477	CHEMBL71
DB00478	CHEMBL1200355
DB00478	CHEMBL1201272
DB00478	CHEMBL3392935
DB00478	CHEMBL535396
DB00478	CHEMBL959
DB00479	CHEMBL1164318
DB00479	CHEMBL1562901
DB00479	CHEMBL1590902
DB00479	CHEMBL1625035
DB00479	CHEMBL1625316
DB00479	CHEMBL177
DB00479	CHEMBL1879513
DB00479	CHEMBL3348834
DB00479	CHEMBL3637935
DB00480	CHEMBL848
DB00481	CHEMBL1116
DB00481	CHEMBL81
DB00482	CHEMBL118
DB00482	CHEMBL1801594
DB00482	CHEMBL395268
DB00483	CHEMBL1200993
DB00483	CHEMBL1233550
DB00483	CHEMBL1249
DB00483	CHEMBL185537
DB00483	CHEMBL3343679
DB00483	CHEMBL360055
DB00484	CHEMBL2062257
DB00484	CHEMBL844
DB00485	CHEMBL1200701
DB00485	CHEMBL1205093
DB00485	CHEMBL1365978
DB00485	CHEMBL1494775
DB00485	CHEMBL1616891
DB00485	CHEMBL1622721
DB00485	CHEMBL26570
DB00485	CHEMBL51769
DB00485	CHEMBL893
DB00486	CHEMBL155472
DB00486	CHEMBL2218896
DB00486	CHEMBL947
DB00487	CHEMBL1428564
DB00487	CHEMBL267648
DB00487	CHEMBL3763640
DB00488	CHEMBL1455
DB00489	CHEMBL1700
DB00489	CHEMBL2106209
DB00489	CHEMBL252310
DB00489	CHEMBL252312
DB00489	CHEMBL471
DB00490	CHEMBL1200399
DB00490	CHEMBL319517
DB00490	CHEMBL49
DB00491	CHEMBL1527329
DB00491	CHEMBL1561
DB00492	CHEMBL1886787
DB00492	CHEMBL3039596
DB00492	CHEMBL3039598
DB00492	CHEMBL3188382
DB00492	CHEMBL3306578
DB00492	CHEMBL4078476
DB00493	CHEMBL1010
DB00493	CHEMBL102
DB00493	CHEMBL1433977
DB00493	CHEMBL1437244
DB00493	CHEMBL1620635
DB00493	CHEMBL1620660
DB00493	CHEMBL1622795
DB00493	CHEMBL1730
DB00493	CHEMBL2051961
DB00493	CHEMBL3561962
DB00494	CHEMBL2115078
DB00494	CHEMBL953
DB00495	CHEMBL1253612
DB00495	CHEMBL129
DB00495	CHEMBL178240
DB00495	CHEMBL223306
DB00495	CHEMBL26318
DB00495	CHEMBL3392036
DB00496	CHEMBL1200935
DB00496	CHEMBL1346
DB00498	CHEMBL711
DB00499	CHEMBL806
DB00500	CHEMBL1020
DB00500	CHEMBL1200613
DB00500	CHEMBL1437585
DB00500	CHEMBL1556918
DB00501	CHEMBL1201051
DB00501	CHEMBL30
DB00502	CHEMBL2234294
DB00502	CHEMBL54
DB00503	CHEMBL159496
DB00503	CHEMBL160871
DB00503	CHEMBL163
DB00504	CHEMBL1254682
DB00504	CHEMBL1254683
DB00504	CHEMBL1598018
DB00504	CHEMBL2062276
DB00504	CHEMBL2062334
DB00504	CHEMBL419815
DB00504	CHEMBL608539
DB00505	CHEMBL1200771
DB00505	CHEMBL1201354
DB00505	CHEMBL1511845
DB00505	CHEMBL2107686
DB00507	CHEMBL1401
DB00508	CHEMBL1201102
DB00508	CHEMBL570
DB00509	CHEMBL1200777
DB00509	CHEMBL1624
DB00509	CHEMBL2074911
DB00509	CHEMBL2103741
DB00509	CHEMBL3545058
DB00509	CHEMBL3989492
DB00509	CHEMBL3989736
DB00509	CHEMBL42115
DB00509	CHEMBL559
DB00511	CHEMBL3545057
DB00512	CHEMBL1200628
DB00512	CHEMBL2448935
DB00512	CHEMBL262777
DB00512	CHEMBL3182628
DB00512	CHEMBL3301825
DB00512	CHEMBL3735877
DB00512	CHEMBL3747636
DB00513	CHEMBL1046
DB00514	CHEMBL1873845
DB00514	CHEMBL1908323
DB00514	CHEMBL22207
DB00514	CHEMBL282713
DB00514	CHEMBL3989940
DB00514	CHEMBL52440
DB00515	CHEMBL1160819
DB00515	CHEMBL1201189
DB00515	CHEMBL1231821
DB00515	CHEMBL19429
DB00517	CHEMBL11685
DB00517	CHEMBL1186610
DB00517	CHEMBL1231461
DB00517	CHEMBL140812
DB00517	CHEMBL1578
DB00517	CHEMBL368108
DB00518	CHEMBL1483
DB00519	CHEMBL1519
DB00519	CHEMBL2079671
DB00519	CHEMBL2093952
DB00519	CHEMBL2110003
DB00519	CHEMBL24223
DB00519	CHEMBL331369
DB00519	CHEMBL366957
DB00519	CHEMBL3707361
DB00519	CHEMBL558810
DB00520	CHEMBL2096640
DB00520	CHEMBL499808
DB00521	CHEMBL1201002
DB00521	CHEMBL1741777
DB00521	CHEMBL839
DB00522	CHEMBL1200368
DB00522	CHEMBL3188891
DB00523	CHEMBL1235644
DB00523	CHEMBL1333056
DB00523	CHEMBL1628326
DB00523	CHEMBL2051965
DB00523	CHEMBL266344
DB00523	CHEMBL38
DB00523	CHEMBL44478
DB00523	CHEMBL547
DB00523	CHEMBL705
DB00524	CHEMBL1356161
DB00524	CHEMBL878
DB00525	CHEMBL83668
DB00526	CHEMBL1356279
DB00526	CHEMBL146755
DB00526	CHEMBL1476127
DB00526	CHEMBL1711695
DB00527	CHEMBL1086
DB00527	CHEMBL1200612
DB00528	CHEMBL2106419
DB00528	CHEMBL250270
DB00529	CHEMBL666
DB00530	CHEMBL1079742
DB00530	CHEMBL553
DB00531	CHEMBL2364721
DB00531	CHEMBL88
DB00532	CHEMBL1454439
DB00532	CHEMBL1743264
DB00532	CHEMBL861
DB00533	CHEMBL122
DB00534	CHEMBL1231821
DB00534	CHEMBL19429
DB00535	CHEMBL1417821
DB00535	CHEMBL3186517
DB00535	CHEMBL70783
DB00535	CHEMBL927
DB00536	CHEMBL821
DB00537	CHEMBL8
DB00538	CHEMBL1615772
DB00539	CHEMBL1200675
DB00539	CHEMBL1655
DB00539	CHEMBL3185138
DB00540	CHEMBL1201156
DB00540	CHEMBL445
DB00541	CHEMBL1363013
DB00541	CHEMBL1396825
DB00541	CHEMBL1437846
DB00541	CHEMBL1734496
DB00541	CHEMBL1740907
DB00541	CHEMBL2134016
DB00541	CHEMBL406870
DB00541	CHEMBL409245
DB00541	CHEMBL412933
DB00541	CHEMBL413861
DB00541	CHEMBL413911
DB00541	CHEMBL499458
DB00541	CHEMBL501867
DB00541	CHEMBL608550
DB00541	CHEMBL90555
DB00542	CHEMBL1457212
DB00542	CHEMBL1604571
DB00542	CHEMBL1694
DB00542	CHEMBL838
DB00543	CHEMBL1113
DB00544	CHEMBL185
DB00545	CHEMBL1115
DB00545	CHEMBL812
DB00546	CHEMBL2106672
DB00546	CHEMBL328250
DB00547	CHEMBL16829
DB00547	CHEMBL1766
DB00548	CHEMBL1238
DB00549	CHEMBL603
DB00550	CHEMBL1518
DB00551	CHEMBL734
DB00552	CHEMBL1580
DB00552	CHEMBL3144002
DB00552	CHEMBL3144005
DB00552	CHEMBL3144045
DB00552	CHEMBL3349004
DB00552	CHEMBL3350439
DB00552	CHEMBL360191
DB00553	CHEMBL416
DB00554	CHEMBL1418195
DB00554	CHEMBL2106953
DB00554	CHEMBL527
DB00555	CHEMBL741
DB00556	CHEMBL1663
DB00557	CHEMBL1200467
DB00557	CHEMBL1201007
DB00557	CHEMBL1513166
DB00557	CHEMBL3186993
DB00557	CHEMBL896
DB00558	CHEMBL127235
DB00558	CHEMBL1357654
DB00558	CHEMBL157939
DB00558	CHEMBL1673195
DB00558	CHEMBL174747
DB00558	CHEMBL193303
DB00558	CHEMBL222813
DB00558	CHEMBL300502
DB00558	CHEMBL3330707
DB00558	CHEMBL3348924
DB00558	CHEMBL57705
DB00559	CHEMBL957
DB00560	CHEMBL3348823
DB00560	CHEMBL376140
DB00561	CHEMBL1200876
DB00561	CHEMBL1754
DB00561	CHEMBL253987
DB00561	CHEMBL3989519
DB00561	CHEMBL400535
DB00562	CHEMBL1201039
DB00563	CHEMBL156
DB00563	CHEMBL34259
DB00563	CHEMBL426
DB00564	CHEMBL108
DB00565	CHEMBL1182765
DB00565	CHEMBL1200527
DB00565	CHEMBL1200641
DB00565	CHEMBL1201248
DB00565	CHEMBL1360
DB00565	CHEMBL264974
DB00566	CHEMBL1201073
DB00566	CHEMBL1444997
DB00566	CHEMBL1456747
DB00566	CHEMBL1684992
DB00566	CHEMBL1991929
DB00566	CHEMBL28721
DB00567	CHEMBL1200366
DB00567	CHEMBL1200544
DB00567	CHEMBL1204871
DB00567	CHEMBL1204904
DB00567	CHEMBL1204925
DB00567	CHEMBL1204933
DB00567	CHEMBL1206580
DB00567	CHEMBL1318280
DB00567	CHEMBL1496979
DB00567	CHEMBL1727
DB00567	CHEMBL285461
DB00567	CHEMBL287590
DB00567	CHEMBL32378
DB00567	CHEMBL34093
DB00567	CHEMBL34265
DB00567	CHEMBL35207
DB00567	CHEMBL35456
DB00567	CHEMBL6634
DB00568	CHEMBL1257123
DB00568	CHEMBL43064
DB00569	CHEMBL1200644
DB00569	CHEMBL1201202
DB00569	CHEMBL2304312
DB00569	CHEMBL4082681
DB00569	CHEMBL4084635
DB00569	CHEMBL4116127
DB00569	CHEMBL4116889
DB00570	CHEMBL1315323
DB00570	CHEMBL1437021
DB00570	CHEMBL150387
DB00570	CHEMBL1518759
DB00570	CHEMBL1554098
DB00570	CHEMBL159
DB00570	CHEMBL1592064
DB00570	CHEMBL1625660
DB00570	CHEMBL22969
DB00570	CHEMBL2311781
DB00570	CHEMBL268154
DB00570	CHEMBL376464
DB00570	CHEMBL378544
DB00571	CHEMBL1358662
DB00571	CHEMBL1671
DB00571	CHEMBL27
DB00571	CHEMBL275742
DB00571	CHEMBL3706750
DB00571	CHEMBL3706751
DB00571	CHEMBL3707438
DB00571	CHEMBL3707439
DB00571	CHEMBL452861
DB00571	CHEMBL545328
DB00572	CHEMBL1200752
DB00572	CHEMBL1234973
DB00572	CHEMBL1257084
DB00572	CHEMBL1331216
DB00572	CHEMBL1363694
DB00572	CHEMBL1379091
DB00572	CHEMBL1396281
DB00572	CHEMBL1607275
DB00572	CHEMBL1697729
DB00572	CHEMBL195
DB00572	CHEMBL2106364
DB00572	CHEMBL2146146
DB00572	CHEMBL2449003
DB00572	CHEMBL3084476
DB00572	CHEMBL3084721
DB00572	CHEMBL3084976
DB00572	CHEMBL3084977
DB00572	CHEMBL3140318
DB00572	CHEMBL3140319
DB00572	CHEMBL3182372
DB00572	CHEMBL3185794
DB00572	CHEMBL3349236
DB00572	CHEMBL3989570
DB00572	CHEMBL475124
DB00572	CHEMBL517712
DB00572	CHEMBL9751
DB00573	CHEMBL1297
DB00573	CHEMBL138241
DB00573	CHEMBL1564113
DB00573	CHEMBL2068720
DB00573	CHEMBL2103736
DB00573	CHEMBL249244
DB00573	CHEMBL251463
DB00574	CHEMBL1887891
DB00574	CHEMBL2106217
DB00574	CHEMBL248702
DB00574	CHEMBL3183002
DB00574	CHEMBL438145
DB00574	CHEMBL87493
DB00575	CHEMBL134
DB00575	CHEMBL1705
DB00576	CHEMBL1191
DB00577	CHEMBL1201110
DB00577	CHEMBL1349
DB00577	CHEMBL1395747
DB00577	CHEMBL1619309
DB00578	CHEMBL1214
DB00578	CHEMBL1357162
DB00578	CHEMBL1616445
DB00578	CHEMBL2028502
DB00578	CHEMBL2105992
DB00578	CHEMBL3350453
DB00578	CHEMBL3350454
DB00578	CHEMBL3350455
DB00578	CHEMBL606260
DB00579	CHEMBL781
DB00580	CHEMBL865
DB00581	CHEMBL1237068
DB00581	CHEMBL1394196
DB00581	CHEMBL1515464
DB00581	CHEMBL296306
DB00581	CHEMBL58143
DB00582	CHEMBL1328463
DB00582	CHEMBL303329
DB00582	CHEMBL638
DB00583	CHEMBL1149
DB00583	CHEMBL1229656
DB00583	CHEMBL1620698
DB00583	CHEMBL172513
DB00583	CHEMBL503189
DB00584	CHEMBL1086895
DB00584	CHEMBL1200659
DB00584	CHEMBL1557528
DB00584	CHEMBL1651911
DB00584	CHEMBL25991
DB00584	CHEMBL578
DB00585	CHEMBL2358532
DB00585	CHEMBL3183075
DB00586	CHEMBL139
DB00587	CHEMBL283754
DB00588	CHEMBL1473
DB00588	CHEMBL1514257
DB00588	CHEMBL3182902
DB00589	CHEMBL1257128
DB00589	CHEMBL1489822
DB00589	CHEMBL1528238
DB00589	CHEMBL157138
DB00589	CHEMBL189438
DB00590	CHEMBL1200561
DB00590	CHEMBL1363589
DB00590	CHEMBL1553700
DB00590	CHEMBL1609597
DB00590	CHEMBL1624221
DB00590	CHEMBL707
DB00591	CHEMBL1484995
DB00591	CHEMBL1599911
DB00591	CHEMBL279775
DB00591	CHEMBL989
DB00592	CHEMBL1412
DB00593	CHEMBL1489918
DB00593	CHEMBL696
DB00594	CHEMBL1201085
DB00594	CHEMBL1398126
DB00594	CHEMBL176011
DB00594	CHEMBL17908
DB00594	CHEMBL540851
DB00594	CHEMBL945
DB00595	CHEMBL1354435
DB00595	CHEMBL1398237
DB00595	CHEMBL1475999
DB00595	CHEMBL1517
DB00595	CHEMBL1607480
DB00595	CHEMBL1619512
DB00595	CHEMBL1622849
DB00595	CHEMBL1892210
DB00595	CHEMBL3989568
DB00596	CHEMBL1201360
DB00597	CHEMBL1615776
DB00597	CHEMBL2106555
DB00598	CHEMBL1200323
DB00598	CHEMBL1202510
DB00598	CHEMBL1202514
DB00598	CHEMBL1204165
DB00598	CHEMBL1204174
DB00598	CHEMBL27193
DB00598	CHEMBL28140
DB00598	CHEMBL28308
DB00598	CHEMBL28681
DB00598	CHEMBL429
DB00599	CHEMBL441
DB00599	CHEMBL738
DB00600	CHEMBL1388
DB00601	CHEMBL126
DB00601	CHEMBL191283
DB00601	CHEMBL7429
DB00602	CHEMBL1200633
DB00602	CHEMBL1355963
DB00602	CHEMBL1399099
DB00602	CHEMBL1699565
DB00602	CHEMBL1876587
DB00602	CHEMBL263291
DB00602	CHEMBL3349014
DB00602	CHEMBL361792
DB00602	CHEMBL63956
DB00603	CHEMBL1601768
DB00603	CHEMBL2447915
DB00603	CHEMBL3348947
DB00603	CHEMBL540699
DB00603	CHEMBL717
DB00604	CHEMBL1200788
DB00604	CHEMBL1358628
DB00604	CHEMBL1546244
DB00604	CHEMBL1729
DB00604	CHEMBL4096162
DB00604	CHEMBL560739
DB00604	CHEMBL74656
DB00605	CHEMBL1376
DB00605	CHEMBL15770
DB00605	CHEMBL3186192
DB00605	CHEMBL3527054
DB00606	CHEMBL1200717
DB00606	CHEMBL1333981
DB00606	CHEMBL61593
DB00607	CHEMBL1200344
DB00607	CHEMBL1443
DB00607	CHEMBL1568276
DB00608	CHEMBL1326
DB00608	CHEMBL1669
DB00608	CHEMBL2052012
DB00608	CHEMBL2095223
DB00608	CHEMBL250447
DB00608	CHEMBL252715
DB00608	CHEMBL58510
DB00608	CHEMBL76
DB00609	CHEMBL1441
DB00610	CHEMBL1201319
DB00610	CHEMBL1480611
DB00610	CHEMBL2062262
DB00610	CHEMBL2062343
DB00610	CHEMBL29829
DB00610	CHEMBL3184244
DB00611	CHEMBL299400
DB00611	CHEMBL33986
DB00612	CHEMBL1200708
DB00612	CHEMBL1472989
DB00612	CHEMBL1527815
DB00612	CHEMBL645
DB00613	CHEMBL1357648
DB00613	CHEMBL1630
